user_id,hero_id,match_id,victory,kills,deaths,assists
87197791,89,1810650287,True,1,0,6
87197791,89,1784129345,False,0,7,10
87197791,89,1766702685,True,11,4,24
87197791,89,1175034999,True,10,3,14
87197791,89,1165212089,False,3,6,9
87197791,89,1097824357,True,11,5,21
87197791,89,704188955,False,1,8,3
87197791,89,506774388,False,4,9,5
87197791,89,312576428,False,1,12,10
87197791,89,45930693,False,5,5,4
130416036,109,3585099492,False,0,3,1
130416036,109,3253812229,False,4,8,13
130416036,109,3164845962,False,2,3,2
130416036,109,3101088124,True,19,8,13
130416036,109,3092610492,False,7,5,9
130416036,109,3083607335,False,0,4,1
130416036,109,3076942141,True,9,2,18
130416036,109,3022691596,False,4,4,8
130416036,109,3020162435,True,10,4,15
130416036,109,2670208637,False,4,4,7
130416036,109,2663002354,True,10,2,6
130416036,109,2659133421,False,9,6,6
130416036,109,2549211234,False,6,2,11
130416036,109,2547363773,False,2,3,2
130416036,109,2502711579,True,10,5,18
130416036,109,2428563481,False,1,7,11
130416036,109,2093339609,False,1,3,4
130416036,109,944236842,True,4,3,6
130416036,109,943533782,False,7,6,6
136477860,70,3646754011,False,0,5,1
136477860,70,3171023088,True,11,1,5
136477860,70,3170950855,True,12,2,5
136477860,70,3164900895,True,11,1,4
136477860,70,3158148157,False,4,6,5
136477860,70,2746688199,False,14,8,18
136477860,70,2657011606,True,12,1,10
136477860,70,2398046336,False,5,7,5
136477860,70,2280654818,True,16,4,18
136477860,70,2058745217,True,10,1,9
136477860,70,1990735675,False,7,7,9
136477860,70,1509698929,True,14,4,12
130416036,19,4066988194,False,10,9,11
130416036,19,4063369023,False,9,8,11
130416036,19,4061766981,False,6,2,5
130416036,19,3843307459,False,4,2,6
130416036,19,3813952666,False,4,7,7
130416036,19,3810509929,True,12,1,13
130416036,19,3797464295,True,16,4,23
130416036,19,3790905870,True,6,0,13
130416036,19,3783512721,True,10,1,11
130416036,19,3572285320,True,12,3,8
91460772,44,2660037664,True,13,2,9
91460772,44,1172070698,True,9,4,10
91460772,44,1104861869,False,13,4,6
91460772,44,1004032605,True,1,0,4
87197791,58,708139285,True,11,10,14
59752811,103,5293142596,True,4,4,13
59752811,103,5238633523,False,0,4,1
59752811,103,5098729011,True,5,3,13
59752811,103,871502003,False,0,4,2
59752811,103,648143938,False,1,9,5
59752811,103,379408037,True,4,5,14
59752811,103,377935527,False,3,12,9
59752811,103,348984551,True,3,3,15
59752811,103,345680627,False,1,2,1
326327879,123,6054718020,False,10,6,19
10366616,119,5056541930,True,5,5,13
10366616,119,4027480020,False,3,7,12
113070925,74,723344957,False,3,10,7
113070925,74,716530141,True,4,4,11
113070925,74,703471768,True,3,2,16
91364275,4,5497848786,False,7,4,4
91364275,4,5419026033,False,3,6,5
91364275,4,3469877786,True,7,4,17
91364275,4,3466195631,True,14,3,16
91364275,4,3446105401,True,6,5,8
91364275,4,3446029118,False,3,10,3
91364275,4,3442580432,True,7,8,18
91364275,4,3299508251,False,4,5,2
91364275,4,3281853891,False,4,9,1
91364275,4,3278246661,False,6,3,7
91364275,4,1810755905,False,6,5,11
37105332,73,314617299,False,1,3,11
37105332,73,300667124,False,1,5,11
37105332,73,220353641,False,3,12,9
37105332,73,220287238,False,2,2,12
37105332,73,205167596,True,1,9,20
37105332,73,178257509,False,0,12,6
37105332,73,177575028,False,0,2,6
37105332,73,173050089,True,1,5,15
37105332,73,172399254,True,1,4,12
37105332,73,172305118,False,0,6,9
37105332,73,161913547,True,1,2,18
37105332,73,161766769,True,0,7,9
37105332,73,159951014,True,1,3,15
202217968,12,5703385068,False,3,4,7
202217968,12,5521345866,True,4,5,10
202217968,12,5392240399,False,3,4,6
202217968,12,5361109986,True,16,3,5
202217968,12,5358912717,False,1,4,3
202217968,12,5350486230,False,4,3,7
202217968,12,5327458675,True,8,1,10
202217968,12,5062969656,True,13,4,15
202217968,12,3820285515,False,6,3,7
202217968,12,3507350203,False,1,4,5
87278757,42,3856785633,False,1,7,1
87278757,42,3772078989,False,1,7,9
87278757,42,3743930304,True,4,0,14
87278757,42,3662885812,True,1,3,19
87278757,42,1021666434,False,10,7,18
87278757,42,771086362,True,0,3,6
82305765,53,5841353346,False,1,3,5
153125655,28,3246422634,False,4,7,8
73562326,32,3147464579,False,8,7,13
73562326,32,3144980236,True,6,3,20
73562326,32,3138784941,True,8,5,20
73562326,32,3138170103,True,8,3,24
73562326,32,3138062271,False,4,13,8
73562326,32,2682879623,False,1,4,10
73562326,32,2524202291,False,1,9,8
73562326,32,2464041146,True,4,2,8
73562326,32,2461926251,True,7,2,12
73562326,32,2461742564,True,2,2,24
114559048,46,1815239358,False,8,8,3
106809101,78,4123150306,True,7,3,13
106809101,78,710216926,False,1,2,4
106809101,78,700458176,True,6,2,12
86828698,1,1812966839,False,2,3,2
86828698,1,1792180572,True,9,0,4
86828698,1,1602063344,True,11,3,3
86828698,1,1577753041,False,6,5,4
86828698,1,1575732927,True,8,3,12
86828698,1,1566839542,True,7,2,8
86828698,1,1107620457,False,9,8,4
86828698,1,403322015,False,7,7,2
86828698,1,402010723,True,6,4,10
86828698,1,391979866,False,8,8,2
86828698,1,335126733,False,4,5,13
86828698,1,327873469,False,11,5,14
87201671,80,169425909,False,0,3,1
87201671,80,94077134,False,1,4,1
87201671,80,84774983,True,6,3,13
87201671,80,80855727,True,7,5,11
87201671,80,27285322,False,1,4,1
89598554,50,4333237188,False,0,8,0
89598554,50,4253814051,True,0,5,12
89598554,50,4244887821,False,2,6,9
89598554,50,2912227197,True,1,1,5
89598554,50,2872933443,False,2,16,28
89598554,50,2762373121,False,0,3,9
89598554,50,2398391016,True,3,3,21
89598554,50,2387779031,True,1,1,15
89598554,50,2387227443,True,2,1,17
94155156,18,4794909382,True,2,8,15
94155156,18,4390892850,True,1,5,14
117421467,20,5704766981,False,1,10,13
117421467,20,5695510457,False,1,10,9
117421467,20,5695400334,True,2,14,21
117421467,20,5484849148,True,1,10,16
117421467,20,5476357209,False,1,10,14
117421467,20,5473620382,True,1,2,13
117421467,20,5462751847,False,2,13,15
117421467,20,5462687152,False,2,9,6
117421467,20,5446844913,True,0,5,15
117421467,20,5442295638,True,2,8,17
117421467,20,5442154357,True,4,7,18
117421467,20,5400568305,False,4,11,22
117421467,20,3564003018,True,4,8,15
117421467,20,3562026562,False,1,5,11
117421467,20,3561952591,True,0,3,14
117421467,20,3560068096,True,0,2,11
117421467,20,3554360514,False,0,4,4
117421467,20,3554279798,False,0,10,9
117421467,20,3552339511,True,2,2,11
117421467,20,3075231172,False,0,6,2
117421467,20,3049405700,False,2,11,13
117421467,20,2551241703,False,3,6,12
117421467,20,2526571661,False,1,5,2
117421467,20,2519205206,False,2,9,4
117421467,20,2408862401,True,3,2,14
117421467,20,2309808585,True,7,12,16
117421467,20,2308026992,False,0,4,5
117421467,20,2306303866,True,1,5,15
117421467,20,2306224479,True,1,6,9
117421467,20,2305984834,True,4,1,15
117421467,20,2304260015,True,0,4,23
117421467,20,2304188492,True,4,1,12
117421467,20,2236803896,False,4,6,3
117421467,20,2226961478,True,0,4,13
117421467,20,2180357452,True,1,4,14
117421467,20,2152608924,False,4,10,8
117421467,20,2063223798,True,4,5,11
117421467,20,2061756636,True,2,7,14
117421467,20,2061651635,True,3,3,11
117421467,20,1519668745,True,1,8,11
117421467,20,1428227337,True,3,2,15
117421467,20,1402928630,False,1,9,11
117421467,20,1379935220,False,0,5,8
117421467,20,1379910634,True,0,4,6
117421467,20,1379863852,True,0,4,6
117421467,20,1354131679,False,1,9,9
117421467,20,1354002621,False,5,4,11
117421467,20,1353732160,True,0,4,9
117421467,20,1325104398,True,2,1,12
117421467,20,1255002646,False,0,1,0
117421467,20,1193965521,False,4,11,13
117421467,20,1097269483,False,1,6,3
117421467,20,1093065997,True,4,5,13
117421467,20,1043031025,False,3,9,15
117421467,20,1030025843,False,1,7,5
117421467,20,872583389,True,2,1,12
117421467,20,698573532,True,1,3,19
99983413,51,5920449253,False,1,5,6
99983413,51,5543399039,False,2,6,10
99983413,51,5541918886,False,7,8,12
99983413,51,3113930276,False,4,8,1
99983413,51,3111799213,True,10,1,18
124049453,50,685529751,False,1,6,8
124049453,50,652838787,False,2,2,7
124049453,50,650917456,False,0,1,0
124049453,50,643141931,False,4,3,2
124049453,50,642941126,False,2,8,4
124049453,50,639335168,True,1,6,10
124049453,50,600781147,True,2,0,13
124049453,50,591877300,True,3,2,6
124049453,50,588728881,True,5,5,11
124049453,50,587658398,True,3,4,5
124049453,50,587302861,True,4,2,7
124049453,50,577789012,True,6,7,8
124049453,50,553910814,True,1,6,7
124049453,50,544036373,True,5,1,6
110583422,41,6178429324,True,12,3,11
110583422,41,6178346778,True,6,4,14
110583422,41,6138592731,False,0,3,4
110583422,41,6126767299,False,3,9,10
110583422,41,6072143944,False,8,4,6
110583422,41,6071984808,True,11,1,14
110583422,41,6030439574,False,3,6,6
110583422,41,6023990768,True,14,3,16
110583422,41,6012855966,True,8,2,14
110583422,41,5982097899,False,2,7,7
110583422,41,5968112278,False,6,4,15
110583422,41,5682853044,True,6,0,6
110583422,41,5681025906,False,8,5,15
110583422,41,5587665384,False,9,8,17
110583422,41,5587567690,False,10,6,7
110583422,41,5581915124,False,5,9,9
110583422,41,5551303760,True,21,3,12
110583422,41,5549652759,False,0,3,3
110583422,41,5537713467,True,14,5,13
110583422,41,5534007603,True,11,1,7
110583422,41,5519850652,True,9,3,13
110583422,41,5103794046,True,19,0,6
110583422,41,5103769118,True,11,1,13
110583422,41,5096921122,True,19,5,18
110583422,41,5091414421,True,11,0,14
110583422,41,5045491806,False,9,3,5
110583422,41,4505930469,True,4,2,15
110583422,41,4505428740,False,1,9,8
110583422,41,4502369254,True,11,3,12
110583422,41,4471309034,True,7,6,8
110583422,41,4410176045,True,9,2,12
110583422,41,4391063221,True,13,3,20
110583422,41,3851000926,True,15,2,19
110583422,41,2446371792,False,2,10,19
90423751,34,2515339437,False,6,3,2
90423751,34,887708928,True,18,8,8
90423751,34,872945572,True,12,0,3
89625472,72,2390888872,True,11,6,14
89625472,72,2290349869,True,22,12,22
89625472,72,2272855055,False,6,11,13
89625472,72,2258652156,True,9,1,8
89625472,72,2233452056,False,11,8,8
89625472,72,2069609831,False,2,5,1
89625472,72,2069063624,False,0,4,3
89625472,72,2066337298,False,1,6,9
89625472,72,1984372290,True,9,0,11
89625472,72,1983795459,False,6,8,6
89625472,72,1981854317,True,11,2,16
89625472,72,1980906731,True,10,2,15
89625472,72,1974443561,False,5,13,12
89625472,72,1970557642,True,11,2,6
89625472,72,1970235725,True,10,3,13
89625472,72,1916750523,False,8,9,5
89625472,72,1772226028,False,9,4,13
89625472,72,1769698151,True,14,2,13
89625472,72,1764033015,False,6,7,9
89625472,72,1673432700,False,1,2,3
89625472,72,1670963917,False,3,6,3
89625472,72,1668137863,False,3,6,5
89625472,72,1666088527,True,7,3,14
89625472,72,1555444810,False,9,10,21
89625472,72,1553356293,True,11,4,10
89625472,72,1553302534,False,6,7,11
89625472,72,1552291760,True,8,1,3
89625472,72,1550018026,True,12,3,11
89625472,72,1519668745,True,5,5,11
89625472,72,1519458690,True,7,2,6
89625472,72,1516844868,True,6,2,9
89625472,72,1516659568,False,3,2,5
89625472,72,1511813037,True,21,5,11
89625472,72,1510798517,False,5,5,6
89625472,72,1492869605,True,9,3,18
89625472,72,1488490511,False,13,11,16
89625472,72,1457088542,False,12,16,21
89625472,72,1452942532,False,12,9,13
89625472,72,1450399908,True,7,3,10
89625472,72,1445779702,True,9,1,6
89625472,72,1410346089,True,7,2,9
89625472,72,1337377384,True,12,4,12
89625472,72,1201583051,False,3,5,6
89625472,72,1115480741,False,5,8,5
89625472,72,1113763348,False,16,6,13
89625472,72,988920442,False,12,8,13
89625472,72,987713629,True,2,1,2
89625472,72,981038021,True,9,0,4
89625472,72,978131642,True,6,2,17
89625472,72,946788607,False,3,0,3
89625472,72,946750409,True,4,0,3
89625472,72,934173492,False,16,9,9
89625472,72,925247137,True,19,2,7
89625472,72,916021145,False,3,5,1
89625472,72,915705772,False,3,11,5
89625472,72,903142544,True,5,3,9
89625472,72,893553591,True,5,5,14
89625472,72,704574043,False,7,5,2
89625472,72,687404453,False,2,7,11
89625472,72,599472634,False,9,5,6
89625472,72,583924864,False,8,9,9
89625472,72,558537834,True,1,2,6
89625472,72,555588133,True,21,5,12
89625472,72,549553824,True,8,2,15
89625472,72,472788363,False,1,11,8
89625472,72,403065447,False,2,7,5
89625472,72,398529596,True,12,2,3
89625472,72,397226492,True,10,0,9
89625472,72,396837635,False,2,6,2
89625472,72,395700456,True,24,4,14
89625472,72,391792704,True,12,2,8
89625472,72,389062632,True,13,2,14
89625472,72,388850237,True,9,5,24
89625472,72,388600807,True,5,4,6
89625472,72,387271874,False,5,7,7
89625472,72,382440856,True,4,8,7
89625472,72,379226050,True,4,2,9
89625472,72,374943827,True,8,3,15
89625472,72,349804537,True,6,5,13
89625472,72,342623939,True,6,1,14
89625472,72,269910097,False,2,1,3
89625472,72,268806477,True,8,2,13
89625472,72,262279207,False,3,9,5
89625472,72,251977022,True,4,1,6
89625472,72,247267441,True,8,6,14
89625472,72,238864450,True,6,3,9
89625472,72,238710679,True,9,3,10
89625472,72,238002495,True,2,4,10
89625472,72,232533786,True,6,0,11
89625472,72,231561024,True,4,0,3
89625472,72,227664402,True,0,2,1
89625472,72,224920511,True,15,7,13
89625472,72,221262749,False,9,2,5
89625472,72,221248930,True,5,0,5
89625472,72,221218881,False,6,10,6
89625472,72,220663853,True,5,2,15
89625472,72,218733579,True,7,2,9
89625472,72,217843960,True,7,3,13
89625472,72,213258879,True,10,8,12
89625472,72,211399896,True,8,1,6
89625472,72,211379867,True,1,0,0
89625472,72,210876191,True,6,0,4
89625472,72,210845477,True,3,0,8
89625472,72,210704194,True,5,1,9
89625472,72,210010547,True,7,1,4
89625472,72,209957227,True,8,7,20
89625472,72,207434476,True,6,2,2
89625472,72,207347989,True,6,4,12
89625472,72,206758066,False,5,9,4
89625472,72,206712251,True,8,3,17
89625472,72,205147000,True,3,1,23
89625472,72,202693032,True,6,4,12
89625472,72,201917677,True,7,1,15
89625472,72,180265626,False,1,5,2
89625472,72,104113022,False,4,5,4
89625472,72,101163598,False,4,1,6
89625472,72,78116882,False,4,6,15
6670,58,227379420,False,1,5,8
87276347,9,4183114529,False,9,3,18
87276347,9,4126663494,True,11,2,25
87276347,9,4070612749,False,7,4,10
87276347,9,4026056800,False,7,4,3
87276347,9,3967908532,True,12,2,22
87276347,9,3364409216,False,11,5,5
87276347,9,3357974421,True,11,1,13
87276347,9,3356035808,True,11,2,12
87276347,9,3352291980,True,8,0,7
87276347,9,1578131532,True,10,4,8
87276347,9,1520531971,False,3,2,3
87276347,9,916369378,True,6,2,13
87276347,9,416086640,True,14,1,8
87276347,9,414958916,True,4,1,11
87276347,9,413631907,True,7,0,10
87276347,9,410227554,True,14,4,14
87276347,9,376696139,True,4,4,11
87276347,9,376096175,False,4,5,3
87276347,9,353028779,False,11,7,16
87276347,9,352891432,False,2,6,6
87276347,9,339393225,True,5,0,7
87276347,9,338325662,True,5,1,16
87276347,9,326512127,False,5,4,1
87276347,9,325033426,False,0,5,5
87276347,9,321671422,True,19,4,22
87276347,9,319752334,False,4,4,9
87276347,9,311773541,True,7,0,2
87276347,9,303614991,True,6,2,11
87276347,9,302578742,False,9,9,20
87276347,9,239914868,False,7,9,14
87276347,9,238334731,True,13,1,6
214735983,25,6127359114,False,2,5,6
214735983,25,6117190261,True,13,4,13
214735983,25,5560187481,False,5,3,8
214735983,25,5560021290,True,6,12,20
214735983,25,5546958613,True,6,5,14
89742217,40,950138666,True,0,3,13
89742217,40,625519011,False,0,9,16
89742217,40,589019302,True,5,1,11
89742217,40,496979966,True,2,4,22
89742217,40,496639240,False,0,7,5
89742217,40,325800516,False,1,6,6
89742217,40,29437253,False,1,6,8
89742217,40,29425295,False,8,4,19
19757254,14,370970118,True,3,5,17
19757254,14,65323042,False,3,11,3
260408033,52,6002443559,False,2,5,3
260408033,52,5991655980,True,11,2,7
260408033,52,5956869134,False,5,5,5
207829314,48,5891735843,False,2,6,4
207829314,48,2971010392,True,5,2,16
207829314,48,2893577043,False,6,10,22
146711951,71,6254222037,False,3,8,11
146711951,71,6183007939,True,4,7,20
100246000,56,398640453,True,7,3,1
114585639,7,6170966494,False,1,11,5
114585639,7,5233636993,True,3,2,9
114585639,7,5225568024,False,4,3,11
114585639,7,5223994468,False,2,7,20
89742217,91,1430568505,True,2,11,8
89742217,91,733992554,False,1,10,9
89742217,91,733796828,True,4,0,4
89742217,91,679787098,False,3,11,25
89742217,91,677458214,False,0,7,7
89742217,91,671075964,True,2,5,15
89742217,91,663302184,False,1,7,4
89742217,91,648003229,False,5,8,7
89742217,91,296455392,False,3,6,9
89742217,91,230328431,True,4,5,17
89742217,91,25069926,False,3,6,12
112920799,1,741732013,True,12,0,3
411596849,21,6297312683,False,0,2,3
87196890,92,2756349405,False,3,9,12
87196890,92,2721020383,False,1,6,0
87196890,92,354166359,True,8,4,14
87196890,92,353028779,False,6,6,16
87196890,92,343047826,True,9,6,8
87196890,92,343008310,True,14,5,19
87196890,92,342962629,False,2,4,5
87196890,92,340573957,True,5,2,5
87196890,92,339532463,False,14,13,16
87196890,92,339495692,True,17,2,24
87196890,92,327595982,True,12,2,9
87196890,92,318005598,False,6,6,3
87196890,92,307856409,False,4,5,9
87196890,92,306891072,True,8,5,14
87196890,92,300876040,False,6,8,11
87196890,92,264412165,True,3,1,20
87196890,92,263663368,False,4,7,6
87196890,92,263580374,True,5,2,10
87196890,92,262511470,True,1,0,12
87196890,92,239739720,False,4,8,9
87196890,92,231366660,False,1,4,3
87196890,92,231342845,False,3,6,2
87196890,92,225437519,True,7,0,10
87196890,92,223909356,False,5,4,5
87196890,92,223862490,True,7,1,9
87196890,92,219294228,True,7,3,17
127530803,75,5329606676,True,13,6,14
86953414,103,4393654677,True,4,6,13
86953414,103,3786953292,True,1,7,11
86953414,103,3785084833,False,3,5,11
26771994,107,4870027903,False,4,11,13
26771994,107,4799860587,False,0,8,9
26771994,107,4791944568,True,1,0,9
26771994,107,4791751224,True,11,11,25
26771994,107,4763403415,True,5,9,30
26771994,107,4762928869,True,2,1,11
26771994,107,4762311313,True,4,5,21
26771994,107,4724054770,True,3,2,9
26771994,107,4511780213,True,6,5,15
26771994,107,4389805142,True,8,8,17
26771994,107,4329131044,True,8,2,13
26771994,107,4326910684,False,0,9,3
26771994,107,4325609412,True,7,2,7
26771994,107,4324762445,True,8,9,17
26771994,107,4252621747,False,0,7,7
26771994,107,3972937677,True,4,6,15
26771994,107,3888582250,False,5,8,19
26771994,107,3857948369,False,2,8,5
26771994,107,3846145446,True,9,1,12
26771994,107,3843905631,True,2,1,12
26771994,107,3810503944,True,4,5,21
26771994,107,3795857405,False,5,7,12
26771994,107,3795753791,False,0,2,10
26771994,107,3788113746,True,1,4,21
26771994,107,3787833470,True,4,7,19
26771994,107,3785809696,True,5,5,17
26771994,107,3780981821,False,0,9,18
26771994,107,3768860674,False,0,7,20
26771994,107,3765600224,False,2,8,7
26771994,107,3764167820,True,8,4,7
26771994,107,3745654838,True,1,5,11
26771994,107,3739369960,True,0,6,15
26771994,107,3737707928,True,4,5,15
26771994,107,3735355214,False,7,3,18
26771994,107,3734000042,True,5,8,12
26771994,107,3725646115,True,3,6,23
26771994,107,3725542671,True,1,9,24
26771994,107,3723996197,True,5,2,11
26771994,107,3690954503,False,0,6,4
26771994,107,3687154463,True,5,16,21
26771994,107,3673559508,True,3,7,26
26771994,107,3671913791,True,5,2,18
26771994,107,3625160730,False,1,4,9
26771994,107,3623193404,True,2,2,21
26771994,107,3623062792,True,3,3,12
26771994,107,3620201501,True,2,4,8
26771994,107,3610090295,True,1,7,14
26771994,107,3607188587,True,2,3,21
26771994,107,3565732649,False,1,7,9
26771994,107,3552551775,False,7,14,22
26771994,107,3539645043,True,7,6,12
26771994,107,3484832389,True,6,4,14
26771994,107,3475671249,True,3,4,20
26771994,107,3475325379,False,4,11,12
26771994,107,3473009682,True,4,6,10
26771994,107,3471482236,True,7,13,18
26771994,107,3467690896,False,2,4,12
26771994,107,3463683071,True,0,10,32
26771994,107,3457676571,True,2,4,21
26771994,107,3455804292,True,5,3,8
26771994,107,3453899726,True,2,4,17
26771994,107,3453529796,True,4,8,25
26771994,107,3453428132,False,3,7,11
26771994,107,3365858882,True,7,5,15
26771994,107,3354345479,False,0,8,16
26771994,107,3352405556,True,4,10,21
26771994,107,3300913642,False,3,10,19
26771994,107,3296070755,True,3,0,22
26771994,107,3295721949,True,2,2,17
26771994,107,3294264330,True,6,5,14
26771994,107,3228618966,True,11,6,20
26771994,107,3226648144,True,1,5,27
26771994,107,3225158198,False,9,7,24
26771994,107,3149480550,True,1,3,14
26771994,107,3097027819,False,2,4,6
26771994,107,3095178259,False,0,0,3
26771994,107,3080373475,True,6,4,16
26771994,107,3021828707,False,4,5,10
26771994,107,3015249063,True,2,5,25
26771994,107,3004059886,True,4,2,19
26771994,107,2996459060,True,4,1,18
26771994,107,2932295320,False,1,8,3
26771994,107,2928405645,True,4,1,18
26771994,107,2927799177,True,5,6,25
26771994,107,2837037509,True,4,3,25
26771994,107,2836751528,True,5,3,13
26771994,107,2829954318,True,1,7,17
26771994,107,2823417053,False,2,13,9
26771994,107,2823227159,True,1,3,11
26771994,107,2798856666,True,3,5,12
26771994,107,2787674014,False,3,7,8
26771994,107,2784988882,True,2,6,20
26771994,107,2761419323,True,1,4,12
26771994,107,2758509542,True,2,4,24
26771994,107,2756460688,True,3,4,9
26771994,107,2682989099,False,1,7,10
26771994,107,2677868731,False,2,6,5
26771994,107,2677795728,True,4,5,13
26771994,107,2674424505,True,5,6,11
26771994,107,2549289998,True,2,4,9
26771994,107,2479865783,False,2,9,7
26771994,107,2444509429,True,2,4,13
26771994,107,2430853227,False,0,6,9
26771994,107,2430186583,True,1,3,19
26771994,107,2418319460,False,3,2,10
26771994,107,2411342644,False,3,4,9
26771994,107,2411196189,True,2,7,24
26771994,107,2410892086,True,3,8,19
26771994,107,2365934194,True,10,2,15
26771994,107,2365829219,True,4,2,15
26771994,107,2365584366,False,1,4,3
26771994,107,2353764925,True,3,6,18
26771994,107,2353646896,True,3,2,15
26771994,107,2353463767,False,5,11,12
26771994,107,2353055474,True,3,3,13
26771994,107,2316821675,False,7,6,8
26771994,107,2311553749,True,2,6,24
26771994,107,2294891673,True,0,1,7
26771994,107,2140476449,True,2,1,3
26771994,107,2130698905,True,2,3,19
26771994,107,2095238951,False,1,8,4
26771994,107,2083137467,False,0,7,4
26771994,107,2082949424,False,2,9,14
26771994,107,2066888438,True,2,8,15
26771994,107,2064195270,True,6,5,13
26771994,107,2063517372,True,3,1,10
26771994,107,2063371941,True,2,4,11
26771994,107,2061413869,True,5,9,19
26771994,107,2061254166,True,2,6,12
26771994,107,2013794982,False,0,9,7
26771994,107,2013254571,True,5,4,12
26771994,107,2008391627,True,1,7,16
113070925,6,919050050,False,1,10,4
113070925,6,916821344,False,13,5,9
113070925,6,914845272,True,2,6,7
113070925,6,910874710,False,6,9,13
113070925,6,908665665,True,4,0,1
113070925,6,908389064,True,3,3,7
113070925,6,905824466,True,1,0,2
113070925,6,729102104,False,0,5,3
86850560,53,4790216928,False,0,5,7
123051238,23,3483259369,False,0,4,6
93473848,72,3432179405,False,3,6,12
93473848,72,1179119792,True,7,5,14
403429219,120,4882055987,True,8,5,21
87201671,51,207355665,False,3,9,7
87201671,51,205936738,True,7,1,12
87201671,51,136808559,True,1,4,13
89117038,22,4745949163,True,7,4,22
89117038,22,3941931884,False,2,8,7
89117038,22,3858047503,False,1,1,4
89117038,22,3660362209,True,7,3,23
89117038,22,3579202701,False,2,4,5
89117038,22,3549079813,True,11,4,21
89117038,22,3514757987,False,5,8,7
89117038,22,3514623311,True,7,2,18
89117038,22,3465831232,True,0,0,20
89117038,22,3457574969,True,8,2,22
89117038,22,3453969307,True,5,1,21
89117038,22,3329765252,False,6,5,7
89117038,22,3278008510,True,6,2,17
89117038,22,3277691703,True,13,1,16
89117038,22,3275563733,True,8,3,18
89117038,22,3258737947,True,9,2,22
89117038,22,2752301881,False,1,8,9
89117038,22,2740492401,False,13,8,15
80579943,74,604933454,False,2,6,12
80579943,74,535873270,True,9,1,13
80579943,74,527686659,True,14,0,13
80579943,74,517480078,True,9,1,19
80579943,74,517367454,True,9,4,13
73562326,91,6216450138,False,3,5,13
73562326,91,4070356125,False,2,9,4
73562326,91,4064949771,False,2,10,2
73562326,91,4063131353,False,5,12,18
73562326,91,3847877434,True,2,4,13
73562326,91,3847827802,True,3,2,15
73562326,91,3846432488,True,3,6,17
73562326,91,3796675902,True,5,6,17
73562326,91,3793366409,True,4,4,7
73562326,91,3773436674,False,2,6,9
73562326,91,3763798613,True,3,3,17
73562326,91,3358044227,True,2,2,16
73562326,91,3241825287,False,0,8,6
73562326,91,3203015286,True,1,3,11
73562326,91,3148721353,False,2,4,20
73562326,91,3145102364,True,3,0,17
73562326,91,2929339617,True,4,3,14
73562326,91,2833437475,True,1,4,10
73562326,91,2823591515,True,3,0,12
73562326,91,2823269532,False,3,12,12
73562326,91,2823119377,False,3,13,23
73562326,91,2754333572,True,3,4,16
73562326,91,2754297176,False,0,4,1
73562326,91,2749973259,True,3,9,24
73562326,91,2683864078,True,4,5,22
73562326,91,2674644594,True,4,3,25
73562326,91,2566725198,False,0,4,6
73562326,91,2560158271,True,2,2,12
73562326,91,2547301927,False,5,9,20
73562326,91,2547012516,True,1,6,17
73562326,91,2546938575,False,7,6,11
73562326,91,1792180572,True,0,1,10
73562326,91,1099866623,True,6,1,12
73562326,91,1071770873,True,7,5,21
73562326,91,1045466138,True,7,3,17
73562326,91,922902610,True,4,4,13
73562326,91,749253724,False,0,7,0
73562326,91,748188154,True,0,11,11
73562326,91,707945932,True,0,3,8
73562326,91,702723431,False,0,4,8
73562326,91,702559658,False,2,14,16
73562326,91,685975378,False,2,7,8
73562326,91,685900192,True,3,5,17
73562326,91,658281560,True,2,4,17
73562326,91,653216886,True,2,0,11
73562326,91,651601724,True,3,10,15
73562326,91,648169297,True,2,6,3
73562326,91,641728150,True,2,2,12
73562326,91,641584888,True,1,6,9
73562326,91,641504701,True,4,7,16
73562326,91,637965378,True,5,2,14
73562326,91,637826206,False,1,8,10
73562326,91,637733992,False,2,2,2
73562326,91,632760427,True,1,3,5
73562326,91,632712609,True,5,3,11
73562326,91,571295579,True,1,7,5
73562326,91,561178523,True,13,6,14
132851371,17,2523475375,False,6,6,2
132851371,17,1779772841,True,10,2,10
132851371,17,1660690977,False,0,2,4
132851371,17,1534533289,False,5,11,10
132851371,17,1534042599,False,8,4,14
132851371,17,1522105847,True,9,6,16
88271237,76,3857948369,False,3,7,5
88271237,76,3780903796,False,4,8,7
88553213,28,3039800170,False,1,7,6
88553213,28,2914640664,True,1,8,31
104489234,50,2059183300,,0,8,7
104489234,50,2058812168,True,1,1,16
104489234,50,2057102252,True,5,2,10
104489234,50,2004750948,False,3,8,6
104489234,50,1920504001,False,2,7,4
63703276,56,2324180808,True,7,2,5
63703276,56,2280655665,True,22,9,15
63703276,56,2265248418,True,8,0,4
63703276,56,2251809469,True,10,3,11
63703276,56,1845911810,True,16,3,8
87360406,54,4506158592,False,1,3,6
87360406,54,4505487422,False,2,6,3
87360406,54,4502538780,True,13,3,13
87360406,54,4501745575,True,16,1,17
87360406,54,3713413580,True,3,1,8
87360406,54,3712054876,True,1,0,3
87360406,54,3539006158,False,5,4,7
87360406,54,3472215037,False,4,5,8
87360406,54,3049534629,False,2,4,1
87360406,54,3045516343,True,3,2,14
87360406,54,3045465828,True,4,1,21
87360406,54,3045324519,True,5,3,13
