match_id,start,duration,radTeamId,direTeamId,radVictory
6066937635,2021-06-30T09:56:43.000000Z,1548,8205424,8260983,False
4155724377,2018-10-06T10:30:30.000000Z,1677,36,5014799,True
4889865830,2019-07-07T07:32:27.000000Z,1690,36,5014799,True
6118243606,2021-08-03T03:31:01.000000Z,1965,8261197,8214850,True
6118315164,2021-08-03T04:31:09.000000Z,2077,8261197,8214850,True
6133050474,2021-08-13T02:45:24.000000Z,2167,8261197,8214850,False
6133116802,2021-08-13T03:45:16.000000Z,3140,8261197,8214850,True
6133208278,2021-08-13T05:06:12.000000Z,2204,8261197,8214850,False
5658520617,2020-10-15T22:22:03.000000Z,1750,7408845,8062847,False
5658559063,2020-10-15T23:13:38.000000Z,1920,7408845,8062847,False
5704764690,2020-11-17T01:55:13.000000Z,2543,7408845,8062847,True
5704827722,2020-11-17T03:03:34.000000Z,2319,7408845,8062847,False
5736873137,2020-12-10T07:26:54.000000Z,1801,7408845,8062847,True
5736937305,2020-12-10T08:18:34.000000Z,2295,7408845,8062847,True
5836355946,2021-02-14T22:29:13.000000Z,2352,7408845,8062847,False
6287943125,2021-11-22T17:04:08.000000Z,2778,8326341,8591029,False
6287988064,2021-11-22T18:18:17.000000Z,2693,8591029,8326341,False
6288034118,2021-11-22T19:31:16.000000Z,2491,8591029,8326341,True
4754342703,2019-05-15T08:49:53.000000Z,2075,46,7118032,False
4761957262,2019-05-18T03:03:29.000000Z,3195,46,7118032,False
4762208343,2019-05-18T04:30:32.000000Z,2819,7118032,46,True
4772058478,2019-05-21T08:58:44.000000Z,1942,7118032,46,True
4772197395,2019-05-21T09:53:49.000000Z,1942,46,7118032,True
4889555136,2019-07-07T05:05:32.000000Z,2518,7118032,46,True
4893210050,2019-07-09T03:00:55.000000Z,3436,46,7118032,False
4893390956,2019-07-09T04:47:45.000000Z,2469,7118032,46,True
5713533489,2020-11-23T08:06:37.000000Z,1816,46,7118032,True
5713610420,2020-11-23T09:09:55.000000Z,2097,7118032,46,False
5726163829,2020-12-02T07:59:52.000000Z,1945,7118032,46,True
5726241535,2020-12-02T09:02:37.000000Z,1609,7118032,46,True
6056135229,2021-06-24T01:02:57.000000Z,2630,46,7118032,True
6056228969,2021-06-24T02:27:40.000000Z,2358,7118032,46,False
5469274875,2020-06-13T12:00:58.000000Z,2451,7819028,39,True
5469357386,2020-06-13T13:10:15.000000Z,2648,7819028,39,False
5487932318,2020-06-26T12:00:27.000000Z,2239,39,7819028,False
5488002420,2020-06-26T13:07:52.000000Z,1864,7819028,39,False
5488060237,2020-06-26T14:17:09.000000Z,2763,7819028,39,True
5492147125,2020-06-29T10:59:06.000000Z,2424,39,7819028,False
5492227432,2020-06-29T12:07:10.000000Z,2859,39,7819028,False
5794269880,2021-01-19T15:00:18.000000Z,2783,7819028,39,False
5794319982,2021-01-19T16:18:37.000000Z,3715,39,7819028,False
5794366867,2021-01-19T17:55:26.000000Z,1813,39,7819028,True
5965042909,2021-04-25T15:09:38.000000Z,1393,39,7819028,True
5965082396,2021-04-25T16:07:48.000000Z,2444,39,7819028,True
6302077493,2021-12-02T06:24:22.000000Z,2235,8310936,46,True
6302183483,2021-12-02T07:30:31.000000Z,2096,8310936,46,True
5821317569,2021-02-06T18:00:12.000000Z,2113,8272699,8205424,True
5821362457,2021-02-06T19:02:42.000000Z,2148,8272699,8205424,True
5979185588,2021-05-04T14:59:57.000000Z,2632,8205424,8272699,False
5979245373,2021-05-04T16:24:02.000000Z,2615,8205424,8272699,False
6021131962,2021-05-31T19:58:11.000000Z,2904,8205424,8272699,True
6021189807,2021-05-31T21:12:54.000000Z,3908,8272699,8205424,True
6025416825,2021-06-03T15:15:03.000000Z,1929,8272699,8205424,False
6168849197,2021-09-06T03:00:49.000000Z,2110,15,8260983,False
6168910510,2021-09-06T03:58:50.000000Z,2507,8260983,15,False
6168983552,2021-09-06T05:05:40.000000Z,3396,15,8260983,True
5894739776,2021-03-18T13:00:56.000000Z,2506,8255756,8260983,False
5894817379,2021-03-18T14:16:35.000000Z,1640,8255756,8260983,False
5837937184,2021-02-15T14:59:09.000000Z,2144,8205424,8261882,False
5847462091,2021-02-20T15:00:27.000000Z,1978,8205424,8261882,True
5847504580,2021-02-20T16:05:14.000000Z,1529,8205424,8261882,True
6135639054,2021-08-14T15:33:09.000000Z,1597,8254400,8496030,False
6141485467,2021-08-18T13:29:06.000000Z,2158,8496030,8254400,False
6141575662,2021-08-18T14:41:14.000000Z,2128,8254400,8496030,False
6141609136,2021-08-18T15:31:57.000000Z,1981,8496030,8254400,True
6290650968,2021-11-24T12:40:37.000000Z,1769,8599217,8597391,False
6290708742,2021-11-24T13:42:31.000000Z,2370,8597391,8599217,True
3352455755,2017-08-02T17:44:26.000000Z,2376,46,2672298,True
3352501269,2017-08-02T18:48:13.000000Z,1943,46,2672298,False
5807499243,2021-01-28T15:00:00.000000Z,1686,39,8260932,True
5807529394,2021-01-28T15:55:02.000000Z,1536,39,8260932,True
5877599976,2021-03-09T13:00:15.000000Z,1953,7121518,8260983,False
5877655195,2021-03-09T14:03:41.000000Z,1582,8260983,7121518,True
6135698297,2021-08-14T17:03:26.000000Z,2816,8496030,7298091,False
6135748508,2021-08-14T18:21:54.000000Z,1586,7298091,8496030,True
5953097165,2021-04-18T11:59:43.000000Z,1053,8205424,39,False
5953163009,2021-04-18T12:46:11.000000Z,1988,39,8205424,True
5871436471,2021-03-06T13:02:39.000000Z,1519,8272699,8260983,False
5871503218,2021-03-06T13:54:59.000000Z,1639,8272699,8260983,False
5959850820,2021-04-22T15:00:54.000000Z,1835,8272699,8260983,False
5959899568,2021-04-22T16:04:24.000000Z,2422,8260983,8272699,True
6017487460,2021-05-29T13:01:56.000000Z,3358,8272699,8260983,False
6017579717,2021-05-29T14:26:33.000000Z,2577,8260983,8272699,False
5866155327,2021-03-03T15:30:32.000000Z,1581,8205424,8255756,True
5866187036,2021-03-03T16:26:03.000000Z,1822,8205424,8255756,False
6307327953,2021-12-05T11:55:08.000000Z,1874,8607159,8205424,False
6307404031,2021-12-05T12:55:17.000000Z,2071,8205424,8607159,False
6307455444,2021-12-05T13:56:08.000000Z,3072,8205424,8607159,True
6248086702,2021-10-29T18:16:41.000000Z,2077,8131728,8574375,False
6248131472,2021-10-29T19:18:10.000000Z,1646,8131728,8574375,False
6199133508,2021-09-27T08:24:04.000000Z,2128,8359896,8261234,True
6199220958,2021-09-27T09:25:03.000000Z,2032,8359896,8261234,False
6199301202,2021-09-27T10:26:02.000000Z,3539,8261234,8359896,True
6208810327,2021-10-04T08:00:06.000000Z,1650,8359896,8261234,False
6208899350,2021-10-04T08:55:20.000000Z,2034,8261234,8359896,True
5706876209,2020-11-18T16:46:56.000000Z,1617,7121518,7819028,False
5706902405,2020-11-18T17:36:58.000000Z,2111,7121518,7819028,False
6171859976,2021-09-08T08:00:41.000000Z,1537,8125069,7422789,False
6171935152,2021-09-08T08:52:25.000000Z,2126,7422789,8125069,True
5846420157,2021-02-20T04:04:12.000000Z,2074,8062847,7623629,True
5868326130,2021-03-05T02:44:58.000000Z,2304,8062847,7623629,False
6268281729,2021-11-10T10:47:09.000000Z,2166,8261234,8575071,False
6268359594,2021-11-10T11:48:41.000000Z,3338,8261234,8575071,True
6268448777,2021-11-10T13:11:36.000000Z,3213,8261234,8575071,True
6288755903,2021-11-23T07:02:14.000000Z,2248,8261234,8575071,False
6288857146,2021-11-23T08:05:24.000000Z,2445,8261234,8575071,True
6288971854,2021-11-23T09:19:08.000000Z,2028,8261234,8575071,True
111825015,2013-01-29T10:51:42.000000Z,2964,2163,39,True
111876535,2013-01-29T11:58:27.000000Z,2939,39,2163,False
126441978,2013-02-15T12:16:09.000000Z,2404,39,2163,False
126497390,2013-02-15T13:22:45.000000Z,1968,2163,39,True
141603267,2013-03-04T12:15:28.000000Z,1345,39,2163,False
141627848,2013-03-04T12:57:49.000000Z,2494,2163,39,True
178494648,2013-04-21T11:16:26.000000Z,3649,2163,39,False
178553687,2013-04-21T12:40:35.000000Z,2532,39,2163,True
179484192,2013-04-23T01:25:12.000000Z,3669,2163,39,False
179520977,2013-04-23T02:58:13.000000Z,2524,39,2163,False
179557515,2013-04-23T04:08:24.000000Z,2173,2163,39,False
183105382,2013-04-28T01:15:30.000000Z,2187,39,2163,False
183144555,2013-04-28T02:15:58.000000Z,2734,2163,39,True
191677015,2013-05-09T08:20:29.000000Z,1933,39,2163,True
191716066,2013-05-09T09:25:21.000000Z,2955,2163,39,True
191767049,2013-05-09T10:41:13.000000Z,1568,39,2163,True
208355888,2013-05-31T14:20:40.000000Z,1968,39,2163,True
211476436,2013-06-04T09:19:49.000000Z,1992,39,2163,True
211524975,2013-06-04T10:21:19.000000Z,2556,2163,39,True
211579543,2013-06-04T11:28:45.000000Z,1280,39,2163,False
227164491,2013-06-24T09:28:43.000000Z,1597,2163,39,True
227205963,2013-06-24T10:21:03.000000Z,2161,39,2163,False
228162157,2013-06-25T15:41:17.000000Z,3123,2163,39,False
237500905,2013-07-07T14:21:33.000000Z,3050,39,2163,False
237534942,2013-07-07T15:33:33.000000Z,1616,2163,39,True
237553731,2013-07-07T16:18:12.000000Z,2773,39,2163,False
250111197,2013-07-22T12:06:30.000000Z,1464,39,2163,True
250138349,2013-07-22T12:44:22.000000Z,2748,2163,39,False
376096175,2013-11-08T09:25:05.000000Z,2379,39,2163,False
376169424,2013-11-08T10:27:57.000000Z,1670,2163,39,True
380322564,2013-11-11T13:31:04.000000Z,2406,39,2163,False
392898068,2013-11-20T09:39:58.000000Z,2173,39,2163,False
397123032,2013-11-23T14:06:54.000000Z,3340,39,2163,False
555695962,2014-03-09T10:30:58.000000Z,1580,39,2163,True
555761459,2014-03-09T11:19:28.000000Z,3160,2163,39,False
574558669,2014-03-22T13:18:55.000000Z,1722,39,2163,False
574624185,2014-03-22T14:10:48.000000Z,2388,2163,39,False
576560135,2014-03-23T16:43:44.000000Z,1013,2163,39,False
584072133,2014-03-28T13:36:13.000000Z,794,2163,39,False
584106752,2014-03-28T14:09:35.000000Z,1502,39,2163,True
584148650,2014-03-28T14:55:06.000000Z,1328,2163,39,False
587772635,2014-03-30T13:26:48.000000Z,581,2163,39,False
587807555,2014-03-30T14:02:58.000000Z,2927,39,2163,False
587858778,2014-03-30T15:12:25.000000Z,982,2163,39,False
590696230,2014-04-01T17:19:08.000000Z,2926,2163,39,False
590730709,2014-04-01T18:36:15.000000Z,2509,39,2163,False
590764421,2014-04-01T19:36:02.000000Z,3796,2163,39,False
593144800,2014-04-03T11:15:55.000000Z,2318,39,2163,True
596456585,2014-04-05T12:46:10.000000Z,1895,2163,39,False
596503839,2014-04-05T13:35:43.000000Z,2253,39,2163,False
596565621,2014-04-05T14:36:31.000000Z,2421,2163,39,False
598175753,2014-04-06T12:25:54.000000Z,2609,39,2163,True
598249980,2014-04-06T13:34:40.000000Z,2234,39,2163,True
610451558,2014-04-14T12:28:05.000000Z,2360,39,2163,True
632712609,2014-04-28T13:18:59.000000Z,1990,2163,39,False
632760427,2014-04-28T14:15:43.000000Z,1362,39,2163,True
641675471,2014-05-03T15:47:44.000000Z,1935,39,2163,True
643128080,2014-05-04T10:18:42.000000Z,2607,39,2163,True
643231908,2014-05-04T11:26:28.000000Z,2246,2163,39,True
643318695,2014-05-04T12:25:50.000000Z,1883,39,2163,True
643403227,2014-05-04T13:31:10.000000Z,1720,2163,39,False
649703125,2014-05-08T13:16:34.000000Z,2482,39,2163,True
649777113,2014-05-08T14:23:01.000000Z,1670,2163,39,False
767698877,2014-07-09T19:18:20.000000Z,3246,39,2163,False
1993753508,2015-12-10T18:50:47.000000Z,1941,39,2163,False
1993802548,2015-12-10T19:40:38.000000Z,2178,39,2163,True
1993868977,2015-12-10T20:41:58.000000Z,3310,39,2163,True
2135865842,2016-02-07T11:05:20.000000Z,2344,39,2163,True
2135974027,2016-02-07T12:06:49.000000Z,2788,39,2163,False
2136072447,2016-02-07T13:13:43.000000Z,1048,39,2163,True
2201019839,2016-03-05T18:38:34.000000Z,2367,2163,39,True
2201116123,2016-03-05T19:47:05.000000Z,1908,39,2163,False
2358275776,2016-05-12T10:29:37.000000Z,1723,39,2163,False
2358375544,2016-05-12T11:29:30.000000Z,2510,2163,39,True
3082594701,2017-03-27T22:53:45.000000Z,2599,2163,39,False
3082689492,2017-03-28T00:03:44.000000Z,3366,2163,39,True
3241360537,2017-06-11T05:05:24.000000Z,1034,39,2163,False
3241475535,2017-06-11T05:48:36.000000Z,2319,2163,39,False
3241665434,2017-06-11T06:58:07.000000Z,1785,39,2163,False
3241825287,2017-06-11T07:58:31.000000Z,1983,39,2163,False
3352462460,2017-08-02T17:54:42.000000Z,2192,2163,39,True
3352505678,2017-08-02T18:52:31.000000Z,2879,2163,39,False
3596688904,2017-12-03T02:29:30.000000Z,2003,2163,39,True
3596803540,2017-12-03T03:33:03.000000Z,1190,2163,39,True
3702089496,2018-01-27T02:21:17.000000Z,1342,39,2163,False
3702177241,2018-01-27T03:14:09.000000Z,2183,2163,39,True
3765370823,2018-03-05T02:37:39.000000Z,3749,39,2163,True
3772237673,2018-03-09T07:31:44.000000Z,2134,2163,39,True
3772339381,2018-03-09T08:36:37.000000Z,1947,39,2163,True
3772435351,2018-03-09T09:35:58.000000Z,2482,2163,39,True
4065211201,2018-08-17T17:54:25.000000Z,2529,39,2163,False
4065260154,2018-08-17T19:05:20.000000Z,1807,2163,39,True
4078478649,2018-08-24T17:41:00.000000Z,3857,39,2163,True
4078566725,2018-08-24T19:19:14.000000Z,2081,39,2163,True
4444406979,2019-02-20T22:47:16.000000Z,1792,2163,39,True
4451685412,2019-02-23T00:45:12.000000Z,1927,39,2163,False
4451967003,2019-02-23T01:47:20.000000Z,1726,2163,39,True
4456276818,2019-02-24T01:31:13.000000Z,1430,39,2163,False
4456461343,2019-02-24T02:23:20.000000Z,1204,2163,39,True
4456649237,2019-02-24T03:13:40.000000Z,1651,39,2163,True
4456889203,2019-02-24T04:10:48.000000Z,1732,2163,39,True
4728421263,2019-05-07T01:02:55.000000Z,1841,2163,39,True
4728571362,2019-05-07T02:04:24.000000Z,2471,39,2163,True
4728731972,2019-05-07T03:15:24.000000Z,1979,2163,39,False
4744857442,2019-05-12T04:08:05.000000Z,1853,39,2163,False
4745038671,2019-05-12T05:06:11.000000Z,1646,2163,39,True
4857682196,2019-06-22T06:52:40.000000Z,2302,2163,39,False
4857868265,2019-06-22T08:01:05.000000Z,1767,2163,39,True
4858009797,2019-06-22T09:01:44.000000Z,1960,2163,39,True
4982103916,2019-08-23T01:12:16.000000Z,2620,2163,39,True
4982200558,2019-08-23T02:28:05.000000Z,1843,2163,39,True
5115154464,2019-11-16T04:40:51.000000Z,2188,2163,39,False
5115284807,2019-11-16T05:57:08.000000Z,3165,2163,39,True
5115434402,2019-11-16T07:24:07.000000Z,2770,2163,39,True
5122922193,2019-11-22T03:03:00.000000Z,1915,2163,39,False
5122994273,2019-11-22T04:03:52.000000Z,2136,2163,39,False
5159466246,2019-12-18T02:57:58.000000Z,1535,39,2163,True
5159518668,2019-12-18T03:47:16.000000Z,1927,39,2163,True
5203467588,2020-01-19T09:00:02.000000Z,2543,39,2163,True
5203547625,2020-01-19T10:15:29.000000Z,1349,39,2163,False
5203599285,2020-01-19T11:10:02.000000Z,3243,39,2163,True
5287034269,2020-03-11T09:06:13.000000Z,2290,39,2163,False
5287140327,2020-03-11T10:17:20.000000Z,2878,39,2163,False
6031515062,2021-06-07T10:47:30.000000Z,1806,39,2163,True
6031605579,2021-06-07T11:47:04.000000Z,2029,39,2163,False
935330672,2014-10-02T08:01:59.000000Z,2276,1838315,46,True
973237129,2014-10-20T11:38:49.000000Z,2278,1838315,46,True
1021588399,2014-11-12T12:33:08.000000Z,2959,1838315,46,True
1021666434,2014-11-12T13:51:34.000000Z,3176,46,1838315,True
1280419450,2015-02-27T11:01:40.000000Z,2423,1838315,46,False
1280609814,2015-02-27T12:23:16.000000Z,2794,46,1838315,False
1533736896,2015-06-07T00:19:45.000000Z,1812,1838315,46,True
1533879856,2015-06-07T01:21:34.000000Z,1456,1838315,46,True
1534034009,2015-06-07T02:28:37.000000Z,2860,46,1838315,True
1534228227,2015-06-07T03:49:42.000000Z,2150,1838315,46,True
1854924311,2015-10-09T11:09:45.000000Z,4736,46,1838315,False
1855126661,2015-10-09T13:04:03.000000Z,1332,46,1838315,True
1855188599,2015-10-09T14:02:19.000000Z,1410,1838315,46,False
2010786896,2015-12-18T00:13:54.000000Z,2252,46,1838315,True
2010916326,2015-12-18T01:29:26.000000Z,1429,1838315,46,False
2311164342,2016-04-21T23:28:03.000000Z,2985,46,1838315,True
2311283171,2016-04-22T00:47:05.000000Z,2145,1838315,46,False
2314432332,2016-04-23T06:15:06.000000Z,3010,1838315,46,True
2314634747,2016-04-23T07:39:30.000000Z,4353,46,1838315,True
2314895768,2016-04-23T09:25:54.000000Z,2432,46,1838315,True
2419483371,2016-06-07T07:09:13.000000Z,1922,46,1838315,True
2463855212,2016-06-26T09:12:27.000000Z,4608,1838315,46,True
3161689588,2017-05-06T13:02:24.000000Z,2770,1838315,46,False
3161782355,2017-05-06T14:11:59.000000Z,1555,1838315,46,True
3161837859,2017-05-06T15:01:23.000000Z,2369,46,1838315,False
3168046549,2017-05-09T09:40:59.000000Z,2145,46,1838315,False
3168161006,2017-05-09T10:50:00.000000Z,2700,1838315,46,False
3351993496,2017-08-02T09:26:10.000000Z,3412,1838315,46,False
3352104337,2017-08-02T10:58:28.000000Z,2316,46,1838315,False
3548767455,2017-11-07T08:00:52.000000Z,2513,1838315,46,True
3548897559,2017-11-07T09:25:01.000000Z,2013,46,1838315,False
3660362209,2018-01-04T08:07:32.000000Z,2550,1838315,46,True
3792813426,2018-03-21T07:37:43.000000Z,1049,46,1838315,False
3792899771,2018-03-21T08:30:20.000000Z,1936,1838315,46,True
4718545868,2019-05-04T01:27:36.000000Z,1754,1838315,46,True
4718731593,2019-05-04T02:33:38.000000Z,2699,1838315,46,True
6055285271,2021-06-23T08:30:29.000000Z,2205,7422789,8310936,False
6055381507,2021-06-23T09:32:31.000000Z,1186,8310936,7422789,False
6055443093,2021-06-23T10:20:59.000000Z,1767,7422789,8310936,True
101163598,2013-01-16T11:39:26.000000Z,1214,36,2163,False
101179029,2013-01-16T12:20:54.000000Z,2291,2163,36,True
101211734,2013-01-16T13:17:40.000000Z,1611,36,2163,True
152842256,2013-03-19T13:51:02.000000Z,1772,36,2163,True
182239104,2013-04-27T01:13:44.000000Z,1861,36,2163,False
182269698,2013-04-27T02:06:31.000000Z,1557,2163,36,True
194060940,2013-05-12T08:59:27.000000Z,2551,2163,36,True
194109804,2013-05-12T10:03:24.000000Z,3153,36,2163,True
210845477,2013-06-03T12:16:52.000000Z,1177,2163,36,False
210876191,2013-06-03T13:03:24.000000Z,1170,36,2163,True
224260766,2013-06-20T15:17:28.000000Z,1065,2163,36,False
224276443,2013-06-20T15:58:05.000000Z,2027,36,2163,False
224294934,2013-06-20T16:57:08.000000Z,1339,2163,36,False
348565633,2013-10-17T10:15:56.000000Z,2798,2163,36,False
348640372,2013-10-17T11:23:28.000000Z,2796,36,2163,False
348705839,2013-10-17T12:29:00.000000Z,1409,2163,36,True
352594789,2013-10-20T09:15:17.000000Z,1076,2163,36,False
352661817,2013-10-20T10:08:46.000000Z,1925,36,2163,False
352731534,2013-10-20T11:05:57.000000Z,2198,2163,36,True
370130125,2013-11-03T09:20:23.000000Z,1517,2163,36,False
370192154,2013-11-03T10:08:33.000000Z,2256,36,2163,False
370262450,2013-11-03T11:09:56.000000Z,1807,2163,36,False
370316930,2013-11-03T11:59:14.000000Z,2968,36,2163,True
371500501,2013-11-04T11:10:51.000000Z,2390,2163,36,False
377724015,2013-11-09T12:20:19.000000Z,2741,2163,36,True
377803816,2013-11-09T13:32:20.000000Z,2647,36,2163,False
391875889,2013-11-19T12:42:59.000000Z,1312,2163,36,False
395809310,2013-11-22T18:30:18.000000Z,1119,36,2163,True
403021501,2013-11-28T13:52:13.000000Z,1872,2163,36,False
403065447,2013-11-28T15:13:12.000000Z,3032,36,2163,False
403098077,2013-11-28T16:30:41.000000Z,2694,2163,36,False
529548608,2014-02-19T09:16:51.000000Z,4565,2163,36,True
529698566,2014-02-19T10:53:47.000000Z,3277,36,2163,True
529793236,2014-02-19T12:08:41.000000Z,2830,2163,36,False
545836792,2014-03-02T10:08:27.000000Z,1100,36,2163,True
545885194,2014-03-02T10:49:49.000000Z,1351,2163,36,False
613149649,2014-04-16T10:05:45.000000Z,3215,36,2163,False
770826349,2014-07-11T12:42:38.000000Z,3845,36,2163,True
2425188750,2016-06-09T19:15:06.000000Z,2411,2163,36,True
2425267177,2016-06-09T20:21:23.000000Z,1902,36,2163,False
2508984462,2016-07-16T16:08:11.000000Z,1255,36,2163,False
2509022908,2016-07-16T16:55:44.000000Z,1267,2163,36,True
2558534849,2016-08-08T21:11:25.000000Z,2155,2163,36,True
2739368825,2016-10-28T00:57:35.000000Z,1445,2163,36,False
2948857919,2017-01-28T09:12:26.000000Z,1968,2163,36,True
2949039476,2017-01-28T10:03:42.000000Z,1701,36,2163,False
3173910801,2017-05-12T09:31:18.000000Z,1581,36,2163,False
3174044578,2017-05-12T10:42:08.000000Z,2155,36,2163,False
3230425517,2017-06-07T04:22:20.000000Z,1646,2163,36,True
3230524940,2017-06-07T05:17:16.000000Z,1176,36,2163,False
3552253587,2017-11-09T08:00:01.000000Z,1813,36,2163,False
3552339511,2017-11-09T08:55:01.000000Z,1801,36,2163,True
3573046030,2017-11-20T07:20:25.000000Z,1882,2163,36,True
3573141100,2017-11-20T08:21:04.000000Z,2079,36,2163,False
3584239266,2017-11-26T08:13:50.000000Z,1515,36,2163,True
3584318518,2017-11-26T09:01:55.000000Z,1390,2163,36,True
3584390072,2017-11-26T09:48:47.000000Z,1315,2163,36,True
3584456237,2017-11-26T10:34:55.000000Z,1929,2163,36,True
3696416896,2018-01-23T23:17:21.000000Z,1801,36,2163,False
3696501908,2018-01-24T00:18:45.000000Z,1607,2163,36,True
4261111650,2018-12-08T08:56:21.000000Z,1816,36,2163,False
4261276736,2018-12-08T10:12:07.000000Z,1039,2163,36,True
4262918767,2018-12-09T07:32:00.000000Z,1771,36,2163,False
4263024920,2018-12-09T08:39:31.000000Z,1717,2163,36,True
5159347203,2019-12-18T00:37:40.000000Z,2197,36,2163,True
5159400179,2019-12-18T01:44:02.000000Z,2150,36,2163,True
5203092880,2020-01-19T04:31:28.000000Z,2232,36,2163,True
5203192778,2020-01-19T05:40:02.000000Z,1623,36,2163,True
5208208953,2020-01-23T05:05:01.000000Z,4865,2163,36,True
5208359559,2020-01-23T06:55:23.000000Z,2869,36,2163,False
5359992382,2020-04-16T11:14:47.000000Z,2609,36,2163,False
5360122797,2020-04-16T12:29:18.000000Z,2050,2163,36,True
5446429838,2020-05-31T07:00:06.000000Z,2061,2163,36,True
5446579683,2020-05-31T08:02:08.000000Z,3664,36,2163,True
5446735849,2020-05-31T09:33:04.000000Z,2075,2163,36,True
5652874521,2020-10-11T08:42:04.000000Z,2098,36,2163,True
5652969500,2020-10-11T09:47:02.000000Z,2915,2163,36,True
5653053919,2020-10-11T11:07:06.000000Z,2525,2163,36,True
5682393918,2020-11-01T08:00:12.000000Z,1826,36,2163,False
5682489350,2020-11-01T09:02:06.000000Z,1815,36,2163,False
5682574141,2020-11-01T10:02:32.000000Z,2702,36,2163,True
5682670773,2020-11-01T11:17:33.000000Z,2074,36,2163,False
5698169969,2020-11-12T08:00:00.000000Z,1985,2163,36,True
5698249237,2020-11-12T09:06:05.000000Z,1942,36,2163,True
5698334608,2020-11-12T10:15:05.000000Z,2585,2163,36,False
6175145392,2021-09-10T17:51:13.000000Z,1392,8376426,8118197,True
6175184280,2021-09-10T18:50:51.000000Z,2035,8118197,8376426,True
6058609483,2021-06-25T10:13:06.000000Z,1779,8375259,7121518,False
6058696782,2021-06-25T11:13:47.000000Z,1578,7121518,8375259,True
6170919536,2021-09-07T13:00:50.000000Z,1952,7121518,8375259,True
6170964972,2021-09-07T13:53:02.000000Z,1630,8375259,7121518,True
6173411008,2021-09-09T10:57:44.000000Z,1865,8375259,7121518,False
6173655823,2021-09-09T15:37:40.000000Z,2118,8375259,7121518,True
5055931664,2019-10-05T07:59:16.000000Z,3262,7121518,2672298,True
5056075486,2019-10-05T09:21:19.000000Z,1772,2672298,7121518,False
5285878699,2020-03-10T16:41:16.000000Z,2025,2672298,7121518,True
5285912837,2020-03-10T17:40:57.000000Z,2103,7121518,2672298,False
5441004669,2020-05-28T15:03:04.000000Z,2293,2672298,7121518,True
5441069221,2020-05-28T16:17:46.000000Z,2164,2672298,7121518,True
5661285252,2020-10-17T18:10:43.000000Z,2072,2672298,7121518,False
5661324663,2020-10-17T19:10:21.000000Z,1393,2672298,7121518,True
5705598264,2020-11-17T14:03:33.000000Z,1822,7121518,2672298,True
5705634486,2020-11-17T14:57:53.000000Z,1706,2672298,7121518,True
5808867128,2021-01-29T12:09:03.000000Z,1556,2672298,7121518,False
5808917426,2021-01-29T12:59:08.000000Z,2052,2672298,7121518,False
5961278783,2021-04-23T12:03:52.000000Z,1106,7121518,2672298,False
5961336338,2021-04-23T12:48:32.000000Z,2494,2672298,7121518,True
5725303321,2020-12-01T15:59:18.000000Z,1660,7390454,7121518,True
5725337372,2020-12-01T16:54:54.000000Z,1559,7390454,7121518,True
6264636508,2021-11-08T05:43:11.000000Z,2148,8261197,8572181,False
6264785734,2021-11-08T06:54:45.000000Z,2098,8572181,8261197,False
6188374910,2021-09-19T19:23:39.000000Z,2263,8260932,8514342,False
6188426599,2021-09-19T20:27:24.000000Z,1867,8260932,8514342,False
6265411829,2021-11-08T15:02:02.000000Z,1941,8260932,8514342,True
6265451308,2021-11-08T15:59:07.000000Z,2342,8260932,8514342,False
6015994537,2021-05-28T18:07:00.000000Z,1682,8376426,7119077,True
6016033764,2021-05-28T19:00:04.000000Z,2478,7119077,8376426,False
5792603260,2021-01-18T08:55:03.000000Z,2049,8204562,8261234,True
5792687061,2021-01-18T09:59:06.000000Z,2620,8261234,8204562,True
5792767051,2021-01-18T11:12:27.000000Z,2358,8261234,8204562,True
5806995309,2021-01-28T07:20:01.000000Z,2334,8204562,8261234,False
5807103522,2021-01-28T08:30:23.000000Z,1861,8204562,8261234,False
5828671544,2021-02-11T00:59:17.000000Z,1777,8204562,8261234,True
5828740738,2021-02-11T01:57:56.000000Z,2208,8261234,8204562,True
5828815899,2021-02-11T03:02:06.000000Z,1960,8261234,8204562,True
5844293647,2021-02-19T01:02:37.000000Z,2888,8204562,8261234,False
5844387556,2021-02-19T02:15:12.000000Z,1713,8261234,8204562,False
5844475264,2021-02-19T03:11:24.000000Z,3155,8204562,8261234,False
5876380485,2021-03-09T01:01:17.000000Z,1521,8204562,8261234,False
5876454139,2021-03-09T01:52:51.000000Z,2817,8261234,8204562,False
5876562764,2021-03-09T03:06:43.000000Z,1426,8261234,8204562,True
6127714283,2021-08-09T08:00:01.000000Z,1708,8261234,8204562,True
6127813228,2021-08-09T08:55:02.000000Z,2749,8204562,8261234,True
6127915207,2021-08-09T10:15:04.000000Z,4859,8204562,8261234,False
6129499722,2021-08-10T12:41:20.000000Z,1795,8261234,8204562,True
6129576331,2021-08-10T13:40:00.000000Z,2302,8204562,8261234,False
5975673850,2021-05-02T12:02:08.000000Z,985,7390454,8205424,True
5975734656,2021-05-02T12:51:01.000000Z,2236,8205424,7390454,False
29393541,2012-07-30T09:08:31.000000Z,2115,39,15,True
29405010,2012-07-30T10:03:55.000000Z,2142,15,39,False
29413678,2012-07-30T11:06:34.000000Z,1842,15,39,False
35860032,2012-08-26T14:39:10.000000Z,1588,15,39,True
